Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
2/1/80,14.187,14.537,15.8,13.656,11.705,10.782,13.979,13.615,12.302,16.849,12.098,14.142,15.505,12.596,10.566,15.621,11.198,15.024,10.907,16.943,15.299,17.48,16.424,17.563,17.307,13.308,12.362,15.966,14.891,12.63,12.449,15.615,12.697,14.442,14.913,15.322,15.637,12.098,15.759,11.439,16.78,17.807,14.005,14.987,18.36,15.377,15.379,11.429,14.054,13.399,13.51,14.182,14.056,18.807,16.457,16.249,15.421,13.399,12.229,17.665,18.623,18.085,16.559,16.1,15.948,17.191,15.434,15.397,14.035,12.798,14.172,13.433,14.749,14.844,12.567,16.264,13.708,14.879,16.249,12.964,14.818,16.845,18.765,13.43,13.28,12.009,18.489,14.613,14.652,15.075,13.09,13.338,16.74,15.04,13.359,16.11,18.723,16.825,15.606,16.143,15.857,12.928,15.531,16.628,18.087,15.04,13.149,11.893,17.183,15.198,11.016,19.106,18.015,13.185,12.101,16.866,16.738,17.597,16.365,17.066,10.521,9.788,10.804,13.635,11.815,13.009,13.809,14.134,11.966,13.006,13.594,16.762,12.696,12.764,13.245,14.821,14.717,11.392,10.595,14.011,10.489,14.911,14,16.852,10.207,12.592,14.81,13.288,10.884,9.595,9.06,12.669,14.701,10.947,16.104,11.355,11.987,16.917,17.406,14.968,16.086,14.286,8.674,10.507,17.186,13.236,15.779,16.765,12.599,16.069,10.676,13.774,14.63,16.058,17.017,16.319,20.492,17.554,11.557,13.457,13.501,14.226,10.212,14.374,15.994,15.221,18.425,18.215,19.113,17.075,14.29,15.118,16.99,15.821,12.718,17.202,12.014,15.248,18.858,17.001,14.387,15.159,13.529,20.281,10.248,14.263,14.29,18.794,12.918,12.275,17.321,15.084,11.108,14.078,15.377,14.71,15.544,13.355,18.459,15.983,13.552,13.793,14.893,13.503,15.396,16.925,21.974,14.181,13.684,17.23,14.827
3/1/80,19.361,20.72,17.14,15.848,14.831,17.827,19.55,20.226,15.838,21.111,16.894,12.763,17.505,18.32,17.795,18.284,14.77,18.143,19.674,21.671,17.04,20.96,16.902,20.18,24.069,18.737,16.924,17.202,18.065,17.858,19.12,18.285,18.623,19.076,18.97,19.588,17.757,18.92,19.971,18.191,20.19,21.748,18.014,18.397,21.448,19.452,19.359,18.335,17.099,17.073,18.941,17.792,18.322,19.476,17.961,17.655,21.634,17.073,19.023,19.255,17.211,17.453,21.75,19.73,19.993,21.649,18.268,17.132,16.349,19.561,16.436,13.715,17.455,18.117,14.62,15.694,17.716,18.638,15.935,19.888,20.18,17.476,23.385,17.483,16.859,17.187,20.731,22.427,19.537,19.39,18.648,19.371,17.658,19.751,17.467,22.61,18.802,21.009,18.265,19.959,18.298,18.385,22.398,20.675,23.735,21.585,15.371,15.285,18.543,18.982,19.25,18.07,20.92,18.568,17.68,20.082,17.296,22.452,16.597,21.356,18.364,17.479,14.247,16.825,14.25,18.624,21.028,18.75,16.499,24.265,18.72,19.949,18.595,17.195,19.403,18.931,17.65,16.071,18.936,20.47,15.148,14.918,15.709,19.07,14.045,13.84,19.553,15.63,15.758,15.535,13.841,22.27,19.119,13.563,18.66,18.973,19.23,20.042,18.891,14.732,18.568,18.621,13.775,18.364,21.729,16.866,18.005,16.074,19.645,20.098,18.179,19.338,21.438,17.588,20.594,20.249,20.253,19.864,19.735,16.989,18.584,17.834,17.454,18.981,18.791,19.436,20.488,23.125,19.635,17.219,20.271,19.853,21.186,20.339,17.895,21.418,21.444,18.292,20.424,22.128,17.615,19.72,21.073,21.82,18.862,19.617,18.983,21.444,12.974,15.284,19.113,16.126,16.869,22.104,20.381,20.879,20.367,14.932,18.474,22.318,16.25,18.863,18.203,14.459,18.655,19.518,22.618,19.307,19.748,20.791,20.642
4/1/80,22.1,28.28,22.942,23.136,21.95,20.487,24.368,23.055,20.628,24.464,22.282,20.946,20.974,23.013,22.07,23.248,25.718,22.011,23.006,23.839,24.248,25.401,24.618,25.482,26.447,21.492,22.028,22.771,22.754,21.819,20.728,22.723,25.048,21.924,24.398,25.294,22.005,23.017,22.899,21.296,25.968,24.93,23.698,24.729,24.534,24.109,22.979,21.812,20.849,22.99,21.814,22.007,22.87,23.779,23.417,24.682,25.295,22.99,22.977,25.7,22.245,23.099,24.445,24.673,25.951,26.568,23.835,20.948,19.803,21.526,19.915,20.585,22.192,22.27,19.927,22.872,23.267,25.35,24.1,23.482,24.054,23.046,23.094,22.472,23.205,22.64,23.308,23.971,22.901,23.551,23.098,21.228,21.456,23.059,22.968,21.737,22.507,24.871,22.51,25.083,24.427,22.558,26.186,25.105,23.015,24.5,21.557,22.83,21.403,22.507,22.068,23.186,20.869,22.673,20.444,24.038,26.288,23.709,24.561,23.101,20.88,22.117,21.685,19.132,20.263,21.208,21.246,22.358,22.038,23.603,25.428,23.515,20.36,20.827,24.116,21.861,22.114,20.528,23.324,24.608,20.903,20.96,21.279,22.814,18.397,18.627,24.053,23.416,24.961,19.649,21.209,19.067,25.057,20.708,20.357,21.641,23.249,25.645,23.388,25.134,24.361,22.378,22.926,23.919,26.996,23.673,22.768,21.992,22.378,26.411,24.572,21.537,28.957,23.452,23.999,24.123,24.613,23.186,21.37,20.266,20.151,23.778,22.04,22.084,23.202,23.094,25.118,26.16,25.308,22.13,23.192,22.856,25.763,24.119,21.749,21.339,22.894,23.685,23.829,26.022,23.031,23.011,24.522,27.292,22.753,24.198,26.243,25.401,21.196,18.861,21.752,22.635,20.285,24.539,24.846,21.404,24.457,19.964,23.08,27.409,22.691,21.873,20.147,21.28,21.455,22.204,25.023,21.655,24.111,24.593,24.826
5/1/80,25.727,29.3,25.655,26.974,26.276,23.106,28.645,27.897,24.187,27.162,25.793,25.944,24.386,28.074,24.607,26.579,27.015,26.289,28.478,27.552,28.36,29.748,28.154,27.594,30.806,24.4,23.327,23.651,24.834,25.002,26.523,26.528,25.779,26.886,25.279,28.725,25.252,25.838,29.776,25.947,28.898,27.949,26.402,26.294,28.09,26.059,26.839,29.625,25.87,25.595,26.541,26.833,26.252,26.754,26.096,28.346,29.571,25.595,26.02,31.046,29.183,27.538,28.65,24.951,25.702,32.173,27.111,25.459,24.412,25.362,26.008,25.03,26.117,26.464,24.826,25.956,26.274,28.5,27.447,27.974,27.875,26.713,27.108,27.749,28.036,27.696,27.09,26.575,27.475,27.756,23.402,27.325,26.504,27.77,26.631,27.477,29.364,29.243,28.273,28.094,30.527,29.36,30.36,29.509,28.591,29.975,24.752,24.923,25.263,25.539,24.616,29.218,29.541,26.592,25.088,28.657,28.771,29.906,29.722,30.521,23.384,25.054,27.33,23.819,26.296,24.96,25.873,25.403,26.288,26.857,25.567,28.007,27.328,25.711,28.601,28.294,22.409,23.849,28.351,28.121,26.696,25.18,26.113,27.203,24.229,22.812,26.276,26.044,27.863,26.235,26.56,26.338,26.67,25.387,26.08,26.948,24.325,29.958,26.513,27.636,27.145,24.874,25.163,26.086,28.655,25.26,25.47,28.606,28.44,26.327,27.842,26.891,28.488,29.735,27.413,30.759,27.914,27.508,25.619,26.309,27.488,27.044,26.226,26.794,27.142,28.035,30.004,31.177,29.843,29.117,25.008,26.451,29.038,31.595,23.948,25.231,27.274,25.947,26.159,27.806,26.254,27.881,27.09,31.059,27.697,28.19,27.153,28.177,23.372,24.699,28.023,27.29,27.263,28.274,30.431,27.513,30.066,23.305,28.565,30.252,25.28,26.071,26.114,24.582,25.939,26.28,27.789,25.449,27.879,28.091,26.63
6/1/80,31.275,32.496,27.734,31.332,29.172,29.452,30.978,31.302,29.459,29.825,29.166,32.773,30.249,28.375,28.841,31.922,30.863,30.313,33.424,31.075,32.546,31.973,32.972,32.287,32.595,30.131,28.076,26.968,27.986,30.721,30.04,28.866,30.511,29.843,30.332,31.522,29.04,29.827,31.231,31.166,31.53,31.125,30.757,31.471,32.014,28.574,30.554,31.736,28.092,31.427,30.197,30.821,28.459,31.146,29.086,32.086,32.112,31.427,30.983,32.056,30.705,32.404,31.197,30.903,30.369,32.307,29.63,28.907,29.282,29.169,30.587,29.139,28.799,30.108,28.95,28.229,31.717,30.373,28.324,30.586,31.441,32.999,31.949,31.662,32.721,32.887,31.306,29.991,32.66,32.814,29.854,31.926,29.984,32.782,28.356,30.388,32.051,31.332,33.789,32.746,33.772,32.486,33.912,34.483,33.185,32.166,29.198,28.523,29.91,30.254,27.654,30.537,31.815,29.652,28.334,28.863,30.947,30.643,31.612,34.853,27.757,26.524,26.691,29.048,28.26,27.371,28.021,27.588,28.134,33.068,29.519,28.892,31.566,30.936,30.858,31.571,29.493,30.049,32.294,32.9,30.358,28.517,29.903,29.927,28.453,28.411,30.507,30.973,31.031,29.998,31.532,30.997,30.825,26.096,30.733,31.533,29.704,33.783,30.77,33.101,30.748,29.273,27.739,28.765,32.657,29.186,29.335,32.027,32.051,30.082,32.248,31.627,34.344,33.556,34.114,31.34,28.285,29.471,27.579,29.676,31.495,32.962,30.549,30.604,29.695,31.341,34.608,34.954,35.426,34.438,28.566,31.47,31.371,35.702,27.719,30.437,31.471,32.499,30.613,32.45,30.239,30.183,29.859,34.135,29.277,32.318,32.165,31.612,28.539,27.837,28.845,31.085,27.775,31.409,32.644,30.257,32.895,27.616,31.885,32.281,27.411,28.413,29.2,27.628,30.605,31.721,32.19,27.85,31.639,30.977,31.657
7/1/80,30.473,33.246,31.04,34.216,30.562,31.749,31.201,33.301,28.963,33.115,33.426,32.712,32.923,32.144,30.498,32.54,31.622,32.824,32.182,31.975,34.728,34.331,34.657,34.486,34.177,30.766,30.477,29.546,30.15,31.735,30.823,30.488,31.929,31.43,31.029,33.229,31.007,32.052,31.247,31.635,33.461,33.014,30.798,33.855,32.793,29.676,32.891,32.115,30.161,32.223,33.157,31.479,29.403,32.257,30.599,34.833,32.804,32.223,31.749,34.988,30.702,33.459,33.184,33.513,32.435,32.559,32.337,32.099,32.133,30.248,31.082,30.25,29.914,29.925,31.533,30.543,30.428,33.07,30.206,32.252,33.746,32.508,32.553,32.582,32.612,30.607,32.363,32.33,33.992,32.603,31.867,32.018,31.707,31.636,32.581,31.752,34.46,28.512,33.037,34.147,33.775,34.071,33.276,33.802,33.696,35.768,29.959,29.135,31.679,31.264,29.658,33.4,34.901,32.433,31.711,29.371,34.121,31.776,34.534,33.892,28.759,29.447,29.676,31.109,31.726,29.842,30.569,31.236,31.597,29.389,32.347,31.657,32.991,32.42,32.403,34.958,30.362,31.506,33.36,33.446,31.955,29.945,31.371,32.487,29.83,29.566,30.723,30.088,30.513,31.893,31.931,31.926,31.024,29.953,32.048,32.368,31.75,34.251,31.147,33.589,31.095,31.379,30.334,30.893,33.14,30.729,30.442,33.425,32.265,32.453,31.114,33.63,32.887,33.573,34.613,33.459,29.649,29.424,30.561,32.072,30.847,34.568,30.829,32.69,32.043,32.339,34.963,37.176,34.809,34.387,29.772,31.37,31.952,35.851,30.412,32.15,32.622,31.726,32.98,31.312,29.279,33.346,31.112,35.067,30.199,35.042,31.946,34.035,30.709,28.425,31.143,32.592,30.707,32.635,34.506,32.046,34.277,29.624,33.201,33.49,31.779,31.317,32.83,29.6,31.834,32.195,31.913,30.536,29.793,31.907,30.104
8/1/80,29.172,29.868,31.637,34.074,29.442,31.809,28.813,35.737,30.695,34.387,33.591,31.37,29.711,31.762,32.254,33.186,32.346,32.092,31.041,32.278,34.247,35.12,34.17,33.236,32.715,30.297,30.399,30.946,30.285,31.714,30.535,30.366,31.098,32.275,32.33,32.98,31.684,31.879,31.507,31.116,32.785,32.203,31.985,32.732,32.178,28.377,30.833,30.28,30.985,32.617,32.959,31.546,30.628,29.802,30.897,34.382,33.449,32.617,32.656,34.579,31.165,31.917,31.565,33.428,33.786,31.617,28.611,31.985,31.557,31.105,30.508,28.631,31.752,29.701,30.259,31.626,32.1,32.236,32.929,31.788,32.06,34.062,33.086,32.065,32.538,32.075,33.561,33.186,31.495,32.635,32.448,31.98,31.022,31.217,32.876,32.629,33.53,33.497,34.946,32.208,33.969,34.368,33.982,35.185,33.337,33.857,31.485,28.229,29.29,33.072,29.868,34.305,33.686,31.626,32.151,31.699,34.05,31.627,33.477,34.223,28.875,30.177,28.858,31.519,33.309,29.645,28.132,32.185,31.042,30.434,33.707,33.686,33.791,33.371,34.91,36.43,30.658,30.846,32.717,34.397,31.424,30.123,31.097,31.975,30.585,29.693,31.535,29.455,29.829,31.951,31.883,31.277,31.389,30.321,31.11,31.075,30.705,32.372,31.931,33.043,31.18,31.807,30.425,32.23,33.355,30.477,31.942,31.115,31.175,32.462,31.468,32.867,33.864,33.448,33.979,33.83,31.136,32.873,31.167,32.203,30.386,33.326,31.151,32.86,34.121,32.461,34.209,35.213,33.999,33.007,30.72,30.465,32.223,37.534,29.503,32.829,29.719,31.07,31.099,31.773,30.335,32.543,34.339,34.883,31.657,36.027,32.515,32.062,30.035,29.984,32.272,31.985,30.261,33.551,33.267,33.7,34.779,28.521,32.733,34.583,30.282,31.624,32.157,30.294,31.378,32.951,33.051,30.8,30.078,29.241,30.734
9/1/80,28.206,28.016,30.353,31.047,26.945,27.919,28.972,32.67,30.298,31.195,29.123,30.228,26.551,28.442,27.298,29.724,26.869,30.512,29.999,29.134,27.697,33.221,32.05,29.568,29.064,30.199,27.846,28.643,26.642,28.028,27.729,28.8,29.631,29.744,28.009,29.589,30.212,29.683,30.945,28.897,30.49,28.704,30.548,29.107,28.903,26.736,29.53,28.348,27.764,29.699,31.273,26.939,27.36,28.485,28.873,32.26,28.361,29.699,30.55,32.717,27.509,29.722,30.019,28.565,31.515,29.639,25.285,28.282,29.691,23.644,27.018,28.776,26.526,25.724,27.61,27.147,30.188,27.008,27.34,28.864,28.849,30.07,29.654,30.305,28.99,29.972,31.314,28.201,31.167,30.151,29.395,29.587,27.773,29.715,29.12,27.581,32.233,31.301,30.694,31.17,31.675,31.053,30.84,32.435,30.452,30.803,28.948,26.753,28.203,29.367,28.041,29.637,31.114,29.143,27.648,30.611,32.219,28.623,32.03,31.495,24.975,26.495,25.303,27.257,26.413,27.666,26.467,28.815,26.813,27.923,29.756,30.258,29.574,30.748,31.11,32.577,26.735,28.951,26.629,32.136,27.567,27.783,27.961,29.122,26.082,26.229,28.166,27.285,27.642,29.674,28.781,29.584,27.929,28.601,26.623,28.974,29.294,28.96,29.996,31.78,28.58,27.875,28.068,29.32,30.466,27.233,30.278,30.655,30.193,29.988,29.041,27.103,29.813,31.076,32.23,31.357,27.328,27.49,27.207,27.467,29.041,30.312,29.758,27.613,28.587,28.135,30.902,32.837,30.901,31.055,28.127,28.989,27.228,33.028,26.96,29.257,28.883,26.828,27.631,27.911,28.011,27.3,29.05,32.72,27.761,33.048,30.468,29.145,26.956,26.319,27.398,28.442,26.328,30.069,29.651,30.627,31.261,25.353,29.999,31.235,27.722,26.409,28.322,28.819,27.592,28.974,28.414,28.636,28.593,28.271,30.529
10/1/80,25.573,26.193,25.122,26.887,22.606,22.198,25.139,26.71,22.828,23.879,24.758,23.779,22.417,22.393,19.796,23.13,23.844,27.643,26.168,25.22,24.813,28.827,28.155,26.934,24.04,23.969,22.975,20.97,22.851,23.518,23.78,24.601,24.522,25.276,23.269,23.239,24.165,26.249,25.658,23.845,25.645,26.356,24.979,24.899,24.097,23.158,24.936,23.45,21.995,24.493,25.497,23.985,24.126,25.075,23.41,23.834,24.544,24.493,24.526,27.917,22.314,25.973,24.642,25.657,24.205,24.884,22.374,23.093,22.606,21.311,22.651,21.689,22.687,22.529,21.882,23.466,25.518,23.544,20.223,24.473,25.901,22.705,23.617,24.039,26.728,24.042,24.192,24.072,25.085,25.994,22.6,23.226,25.114,21.958,24.857,25.104,25.906,23.678,21.841,27.796,26.54,26.457,25.95,25.583,28.791,25.119,24.548,20.764,23.353,23.874,21.657,26.764,24.056,24.159,22.692,18.658,26.367,23.063,26.194,24.417,19.316,20.234,21.115,22.92,22.825,19.98,21.883,23.984,22.812,23.725,26.215,25.53,24.43,25.664,23.407,22.425,24.875,25.174,23.194,27.341,23.431,23.862,24.575,26.968,23.497,22.231,21.309,22.693,23.878,22.2,24.738,23.933,24.187,20.927,23.556,25.44,26.291,27.488,25.924,25.291,23.051,21.793,22.162,23.789,26.966,23.835,23.783,25.332,25.021,27.361,22.775,23.08,22.885,29.012,27.388,25.741,23.722,23.523,23.553,23.517,23.87,25.658,22.988,25.548,23.807,25.01,28.173,26.759,27.284,24.861,23.184,23.885,24.41,28.359,24.286,25.694,23.069,22.926,22.003,24.74,23.444,24.086,23.564,26.11,25.728,25.361,24.416,26.737,21.622,21.957,23.461,21.552,21.577,28.13,26.553,24.078,25.614,22.15,24.819,26.268,21.311,22.293,24.772,24.342,22.433,25.884,24.611,23.936,23.699,25.403,25.773
11/1/80,18.261,18.728,17.92,19.233,17.396,17.289,17.205,20.52,12.26,13.897,20.867,19.35,15.78,19.431,18.336,19.059,23.227,17.78,19.306,19.409,15.79,22.788,22.841,19.746,19.017,17.526,15.894,17.528,13.13,16.75,14.123,16.492,16.68,17.608,19.025,20.716,16.106,17.721,19.529,14.595,18.969,20.628,17.464,17.281,18.067,14.955,17.128,17.787,16.226,20.333,20.631,16.662,20.052,16.35,19.302,15.285,16.929,20.333,15.711,19.243,17.5,21.853,19.139,16.931,19.46,20.79,15.083,12.847,12.761,18.665,17.154,16.856,15.595,13.925,15.783,18.659,14.892,15.777,14.895,19.654,17.996,15.442,15.514,17.801,23.039,15.455,19.516,18.483,14.428,15.779,14.906,16.821,17.075,16.069,13.864,16.629,17.156,14.098,18.765,20.19,20.189,16.082,20.012,20.861,17.761,16.153,18.802,14.281,16.408,18.16,16.962,19.057,19.471,17.506,14.797,15.86,21.464,20.537,21.959,18.456,13.138,18.329,12.074,18.046,15.292,13.803,16.567,18.43,16.604,16.885,18.193,19.488,16.048,18.633,18.216,22.532,17.244,14.601,19.472,19.154,13.27,17.364,17.058,16.473,17.012,13.948,14.977,16.163,17.44,16.061,15.648,15.255,14.929,15.946,20.316,19.983,18.096,19.027,17.77,17.422,16.168,19.423,19.525,17.966,22.78,18.051,18.266,20.583,15.174,19.627,19.189,20.19,19.095,17.939,22.92,21.658,14.995,20.608,16.336,15.738,13.664,19.134,17.636,17.388,17.749,19.981,17.714,18.179,22.069,20.862,15.35,16.923,18.939,18.249,15.58,19.252,16.479,15.027,22.606,18.355,14.818,19.31,19.854,16.761,16.466,16.097,15.331,20.247,16.388,15.339,16.186,14.691,14.444,17.883,19.079,17.583,18.276,14.861,18.608,19.031,15.82,17.349,17.83,18.024,17.75,19.203,19.542,17.664,16.573,16.218,20.662
12/1/80,12.356,18.071,13.676,14.904,10.856,12.118,14.601,13.002,11.177,14.383,14.701,13.73,16.268,14.423,13.822,15.709,14.156,14.843,14.979,13.596,12.395,18.155,19.395,15.83,20.314,13.051,9.994,16.23,11.672,15.227,14.711,14.428,14.612,13.035,14.927,15.874,13.154,14.373,12.761,14.818,18.056,14.7,14.637,13.932,13.556,13.133,16.517,13.691,13.442,12.044,15.03,11.219,10.858,15.221,15.548,14.979,15.444,12.044,13.706,15.979,12.639,16.847,12.792,12.867,12.685,14.68,12.542,10.642,12.856,14.515,13.518,13.466,11.375,13.885,11.685,13.823,13.131,12.324,9.834,13.037,15.779,8.146,14.519,15.855,16.814,14.352,13.472,11.136,14.041,8.691,11.554,11.353,11.564,14.824,15.622,12.47,13.652,12.866,15.019,14.622,17.953,15.695,12.037,15.9,15.582,13.932,14.104,10.618,15.71,15.188,12.454,15.271,16.737,15.406,11.613,11.293,16.267,11.207,17.797,16.039,9.731,11.061,11.63,12.974,9.713,10.243,12.791,10.796,14.776,13.818,15.156,15.764,11.208,13.535,14.913,17.686,12.436,9.753,13.384,11.928,10.187,12.614,7.592,12.04,13.505,13.335,15.16,14.761,17.272,10.737,12.685,12.891,15.18,13.16,12.884,16.889,12.817,18.55,16.81,17.541,14.333,15.538,13.253,13.056,15.695,15.458,14.718,13.699,15.047,16.875,14.692,15.233,15.877,15.365,16.602,16.768,13.525,15.139,13.371,14.731,13.03,14.118,13.885,14.307,14.654,11.069,16.073,12.293,15.909,14.671,13.971,15.261,16.011,18.984,12.127,14.971,13.582,12.229,12.014,12.332,14.301,14.38,14.016,17.247,12.766,13.953,15.033,15.235,6.569,9.97,13.827,10.907,12.434,14.752,13.287,9.502,15.133,10.685,10.246,15.062,12.481,10.838,11.486,16.035,11.233,16.32,13.929,13.711,15.576,18.225,16.72
