DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,"Lovelady Groundwater level above NAVD 1988, meter (Mean)"
2010-03-28,2.664615303,2.21720912,0.622970634,0,15.6,
2010-03-29,2.661783618,2.231367544,0.625802319,0,16.1,
2010-03-30,2.667446987,2.242694282,0.628634003,0,19.2,
2010-03-31,2.670278672,2.248357652,0.628634003,0,20.8,
2010-04-01,2.675942042,2.245525967,0.625802319,0,21.4,
2010-04-02,2.681605411,2.254021021,0.620138949,0,21.1,
2010-04-03,2.681605411,2.239862598,0.600317156,0,19.2,
2010-04-04,2.681605411,2.251189337,0.583327048,0.254,23.6,
2010-04-05,2.684437096,2.268179445,0.569168625,0,24.4,
2010-04-06,2.684437096,2.254021021,0.557841886,0,23.3,
2010-04-07,2.690100465,2.248357652,0.529525039,0,19.7,
2010-04-08,2.698595519,2.231367544,0.504039877,0,15.3,
2010-04-09,2.707090573,2.214377435,0.487049768,0,14.4,
2010-04-10,2.698595519,2.191723958,0.472891345,0,19.4,
2010-04-11,2.695763834,2.177565534,0.461564606,0.254,18.1,
2010-04-12,2.704258889,2.17473385,0.453069552,0,20.6,
2010-04-13,2.707090573,2.157743741,0.436079444,0,20.6,
2010-04-14,2.707090573,2.135090264,0.424752705,0,20.8,
2010-04-15,2.715585627,2.137921949,0.419089336,14.478,21.4,
2010-04-16,2.732575736,2.132258579,0.416257651,3.048,20.3,
2010-04-17,2.743902474,2.118100156,0.424752705,30.734,20.3,
2010-04-18,2.786377745,2.268179445,0.552178517,0,17.8,
2010-04-19,2.777882691,2.299327976,0.515366615,0,15.3,
2010-04-20,2.766555952,2.299327976,0.489881453,0,19.2,
2010-04-21,2.763724267,2.285169553,0.481386399,0,20.0,
2010-04-22,2.763724267,2.285169553,0.464396291,0.508,20.3,
2010-04-23,2.763724267,2.259684391,0.461564606,0,23.9,
2010-04-24,2.763724267,2.259684391,0.450237867,4.826,20.3,
2010-04-25,2.760892583,2.239862598,0.407762597,0,21.4,
2010-04-26,2.760892583,2.237030913,0.37944575,0,21.4,
2010-04-27,2.763724267,2.214377435,0.359623957,0,19.4,
2010-04-28,2.758060898,2.203050697,0.353960588,0,18.3,
2010-04-29,2.760892583,2.197387327,0.351128903,0,23.1,
2010-04-30,2.763724267,2.186060588,0.345465533,0,26.9,
2010-05-01,2.766555952,2.177565534,0.334138795,0.508,23.3,
2010-05-02,2.766555952,2.160575426,0.322812056,0,23.1,
2010-05-03,2.769387637,2.140753633,0.308653632,0,22.5,
2010-05-04,2.772219321,2.118100156,0.305821948,0,22.8,
2010-05-05,2.775051006,2.081288255,0.300158578,0,25.0,
2010-05-06,2.780714375,2.0727932,0.28316847,0,25.6,
2010-05-07,2.780714375,2.041644669,0.27382391,0,28.6,
2010-05-08,2.780714375,2.047308038,0.259382319,0,21.4,
2010-05-09,2.777882691,2.024654561,0.2721249,0.254,21.9,
2010-05-10,2.772219321,2.010496137,0.263063509,0,26.7,
2010-05-11,2.763724267,1.993506029,0.254285286,0,27.8,
2010-05-12,2.755229213,1.979347605,0.240976368,0,27.8,
2010-05-13,2.749565844,1.973684236,0.233613988,0,27.5,
2010-05-14,2.743902474,2.033149615,0.245790232,5.588,21.7,
2010-05-15,2.772219321,2.786377745,0.450237867,31.242,23.1,
2010-05-16,2.780714375,2.916635241,0.407762597,0,24.4,
2010-05-17,2.777882691,2.681605411,0.368119011,9.398,26.4,
2010-05-18,2.786377745,3.058219476,0.37378238,0,25.0,
2010-05-19,2.792041114,3.029902629,0.365287326,0,26.4,
2010-05-20,2.78920943,2.888318394,0.353960588,0.254,26.9,
2010-05-21,2.78354606,2.755229213,0.348297218,0,28.3,
2010-05-22,2.780714375,2.636298456,0.342633849,0,28.6,
2010-05-23,2.780714375,2.554179599,0.33130711,0,28.1,
2010-05-24,2.777882691,2.497545905,0.311485317,0,26.9,
2010-05-25,2.772219321,2.469229058,0.300158578,0,25.8,
2010-05-26,2.760892583,2.440912211,0.297326894,0,27.2,
2010-05-27,2.755229213,2.40410031,0.288831839,0,26.9,
2010-05-28,2.738239105,2.372951779,0.269293215,0,28.1,
2010-05-29,2.73540742,2.344634932,0.24437439,0.508,28.6,
2010-05-30,2.73540742,2.310654715,0.234180325,0,28.9,
2010-05-31,2.726912366,2.279506184,0.22030507,0,27.5,
2010-06-01,2.74107079,2.259684391,0.213509026,0,27.8,
2010-06-02,2.755229213,2.254021021,0.219455564,25.4,27.8,
2010-06-03,2.780714375,2.26534776,0.234180325,2.54,21.4,
2010-06-04,2.763724267,2.228535859,0.228233787,0,27.5,
2010-06-05,2.766555952,2.211545751,0.219738733,0,27.8,
2010-06-06,2.752397528,2.180397219,0.210677342,0,30.3,
2010-06-07,2.738239105,2.163407111,0.205013972,0,29.4,
2010-06-08,2.738239105,2.180397219,0.19991694,0,28.1,
2010-06-09,2.792041114,2.225704174,0.206996152,36.576,25.8,
2010-06-10,2.8316847,2.245525967,0.214075363,0,29.7,
2010-06-11,2.8316847,2.276674499,0.206146646,0,29.4,
2010-06-12,2.817526277,2.319149769,0.195669413,0,30.3,
2010-06-13,2.809031222,2.344634932,0.187457527,0,30.3,
2010-06-14,2.800536168,2.36162504,0.188023864,0,29.7,
2010-06-15,2.78920943,2.375783463,0.176413957,0,29.7,
2010-06-16,2.780714375,2.398436941,0.167635734,0,30.0,
2010-06-17,2.777882691,2.40976368,0.17216643,17.526,28.6,
2010-06-18,2.772219321,2.432417157,0.161122859,0,30.0,
2010-06-19,2.760892583,2.45223895,0.158008006,0,29.7,
2010-06-20,2.718417312,2.455070635,0.146964436,0,29.7,
2010-06-21,2.690100465,2.455070635,0.146964436,0,29.4,
2010-06-22,2.690100465,2.45223895,0.14441592,0,29.4,
2010-06-23,2.68726878,2.45223895,0.134505023,0,29.7,
2010-06-24,2.684437096,2.45223895,0.133089181,0,28.9,
2010-06-25,2.678773726,2.446575581,0.121196105,0,30.6,
2010-06-26,2.675942042,2.438080527,0.119213926,0,30.3,
2010-06-27,2.673110357,2.438080527,0.119213926,0,30.6,
2010-06-28,2.667446987,2.432417157,0.116948578,0,31.1,
2010-06-29,2.69293215,2.421090419,0.133372349,63.5,28.3,
2010-06-30,2.797704484,2.415427049,0.15914068,5.08,26.9,
2010-07-01,2.809031222,2.406931995,0.149512952,2.54,26.1,
2010-07-02,2.817526277,2.401268626,0.178962473,19.304,26.9,
2010-07-03,2.8316847,2.398436941,0.205013972,0,28.1,
2010-07-04,2.860001547,2.401268626,0.168768408,0,29.4,
2010-07-05,2.8316847,2.401268626,0.155742659,0,29.4,
2010-07-06,2.8316847,2.401268626,0.154043648,0,29.4,
2010-07-07,2.8316847,2.398436941,0.139885224,0,29.4,
2010-07-08,2.8316847,2.398436941,0.130257496,23.622,26.1,
2010-07-09,2.888318394,2.398436941,0.37378238,0.508,27.8,
2010-07-10,2.860001547,2.401268626,0.334138795,0,29.2,
2010-07-11,2.860001547,2.392773572,0.254285286,0,28.9,
2010-07-12,2.860001547,2.378615148,0.223703091,0,29.2,
2010-07-13,2.860001547,2.378615148,0.202748625,0,30.0,
2010-07-14,2.888318394,2.378615148,0.192837728,0,30.6,
2010-07-15,2.860001547,2.358793355,0.182643663,0,30.6,
2010-07-16,2.860001547,2.341803247,0.174714946,0,30.3,
2010-07-17,2.8316847,2.321981454,0.176130788,0,30.3,
2010-07-18,2.8316847,2.327644823,0.17018425,0.254,30.8,
2010-07-19,2.826021331,2.336139878,0.16848524,0,30.3,
2010-07-20,2.814694592,2.321981454,0.156875332,0,29.7,
2010-07-21,2.803367853,2.310654715,0.155742659,0,30.0,
2010-07-22,2.794872799,2.285169553,0.152910974,2.54,30.3,
2010-07-23,2.775051006,2.262516075,0.152061468,12.192,29.2,
2010-07-24,2.769387637,2.248357652,0.149512952,0,29.4,
2010-07-25,2.763724267,2.234199228,0.157441669,0,29.7,
2010-07-26,2.763724267,2.203050697,0.155176322,18.542,30.0,
2010-07-27,2.763724267,2.194555643,0.149796121,0,27.8,
2010-07-28,2.758060898,2.16907048,0.1517783,6.35,25.8,
2010-07-29,2.749565844,2.152080372,0.160273354,0,29.2,
2010-07-30,2.743902474,2.132258579,0.158574343,0,30.0,
2010-07-31,2.73540742,2.118100156,0.153760479,0,30.6,
2010-08-01,2.726912366,2.081288255,0.137903045,0,30.8,
2010-08-02,2.721248997,2.055803092,0.12402779,0,30.8,
2010-08-03,2.712753943,2.010496137,0.118930757,0,30.3,
2010-08-04,2.704258889,1.987842659,0.1203466,0,30.8,
2010-08-05,2.698595519,1.956694128,0.116099073,0,31.1,
2010-08-06,2.684437096,1.93404065,0.11298422,0,31.9,
2010-08-07,2.678773726,1.894397064,0.113550556,0,30.8,
2010-08-08,2.667446987,1.857585163,0.105338671,0,31.4,
2010-08-09,2.658951933,1.851921794,0.098542628,0,31.7,
2010-08-10,2.650456879,1.806614839,0.102223818,0,31.9,
2010-08-11,2.63913014,1.798119785,0.105338671,0,31.7,
2010-08-12,2.630635086,1.764139568,0.105621839,0,30.8,
2010-08-13,2.622140032,1.704674189,0.096843617,0,31.7,
2010-08-14,2.613644978,1.662198919,0.080986182,0,32.5,
2010-08-15,2.607981609,1.605565225,0.084384204,0,32.5,
2010-08-16,2.599486555,1.577248378,0.072774297,0,32.8,
2010-08-17,2.602318239,1.520614684,0.068243601,0,31.9,
2010-08-18,2.585328131,1.455485936,0.067394096,0,32.8,
2010-08-19,2.571169708,1.427169089,0.074190139,0,32.2,
2010-08-20,2.562674654,1.384693818,0.072774297,0,32.2,
2010-08-21,2.554179599,1.339386863,0.069093107,0,32.2,
2010-08-22,2.545684545,1.311070016,0.069659444,0,32.5,
2010-08-23,2.534357807,1.268594746,0.069659444,0,33.1,
2010-08-24,2.523031068,1.240277899,0.071075286,0,33.6,
2010-08-25,2.511704329,1.206297682,0.075322813,0,30.8,
2010-08-26,2.503209275,1.189307574,0.074756476,0,29.7,
2010-08-27,2.491882536,1.160990727,0.074756476,0,28.9,
2010-08-28,2.480555797,1.129842195,0.071924791,0,28.1,
2010-08-29,2.469229058,1.104357033,0.058049536,0,29.7,
2010-08-30,2.455070635,1.064713447,0.050970325,0,32.2,
2010-08-31,2.443743896,1.013743123,0.054934683,0,32.2,
2010-09-01,2.432417157,0.985426276,0.046156461,0,31.9,
2010-09-02,2.426753788,0.951446059,0.058615873,90.17,30.6,
2010-09-03,2.443743896,1.019406492,0.070225781,19.558,25.6,
2010-09-04,2.423922103,1.022238177,0.075605981,0,28.1,
2010-09-05,2.40976368,0.982594591,0.081835688,0,27.5,
2010-09-06,2.395605256,0.962772798,0.062013895,0.508,28.1,
2010-09-07,2.435248842,1.65653555,0.365287326,178.816,24.2,
2010-09-08,2.8316847,3.341387946,1.245941268,12.954,26.9,
2010-09-09,3.369704793,3.426338487,1.115683772,0,29.2,
2010-09-10,3.341387946,3.228120558,0.829683617,0,29.4,
2010-09-11,3.284754252,3.029902629,0.71075286,0,29.7,
2010-09-12,3.284754252,2.916635241,0.639960742,0,29.4,
2010-09-13,3.256437405,2.811862907,0.583327048,0,29.2,
2010-09-14,3.228120558,2.704258889,0.529525039,0,29.7,
2010-09-15,3.228120558,2.63913014,0.489881453,0,29.7,
2010-09-16,3.199803711,2.585328131,0.453069552,0,28.6,
2010-09-17,3.199803711,2.54851623,0.42758439,6.604,28.3,
2010-09-18,3.171486864,2.511704329,0.419089336,0,26.9,
2010-09-19,3.171486864,2.472060743,0.410594282,1.016,25.3,
2010-09-20,3.171486864,2.443743896,0.410594282,0.508,24.4,
2010-09-21,3.199803711,2.423922103,0.447406183,16.002,25.0,
2010-09-22,3.199803711,2.395605256,0.433247759,6.35,26.7,
2010-09-23,3.171486864,2.367288409,0.419089336,0,28.1,
2010-09-24,3.143170017,2.36162504,0.399267543,2.794,28.1,
2010-09-25,3.143170017,2.344634932,0.396435858,0,28.1,
2010-09-26,3.11485317,2.341803247,0.385109119,0,23.6,
2010-09-27,3.086536323,2.316318085,0.365287326,0,20.0,
2010-09-28,3.058219476,2.307823031,0.351128903,0,21.7,
2010-09-29,3.029902629,2.3134864,0.345465533,0,24.2,
2010-09-30,3.029902629,2.307823031,0.322812056,0,23.6,
2010-10-01,3.001585782,2.302159661,0.308653632,0,24.7,
2010-10-02,2.973268935,2.310654715,0.302990263,0,23.9,
2010-10-03,2.944952088,2.310654715,0.288831839,0,20.8,
2010-10-04,2.916635241,2.299327976,0.280903122,0,18.1,
2010-10-05,2.888318394,2.279506184,0.268726878,0,18.1,
2010-10-06,2.860001547,2.282337868,0.257683308,0,18.9,
2010-10-07,2.8316847,2.290832922,0.257116971,0,20.3,
2010-10-08,2.814694592,2.262516075,0.256833802,0,20.8,
2010-10-09,2.786377745,2.237030913,0.245790232,0,21.9,
2010-10-10,2.755229213,2.248357652,0.239560526,0,23.1,
2010-10-11,2.721248997,2.248357652,0.234746662,0.508,24.4,
2010-10-12,2.690100465,2.225704174,0.223703091,0,24.4,
2010-10-13,2.650456879,2.194555643,0.213509026,0,22.8,
2010-10-14,2.619308348,2.135090264,0.211810016,0,18.6,
2010-10-15,2.590991501,2.12093184,0.208978331,0,20.0,
2010-10-16,2.557011284,2.089783309,0.198784266,0,19.7,
2010-10-17,2.528694437,2.0727932,0.198217929,0,21.9,
2010-10-18,2.50037759,2.050139723,0.191421886,0,23.9,
2010-10-19,2.469229058,2.050139723,0.176130788,0,23.3,
2010-10-20,2.438080527,2.03031793,0.176130788,0,24.2,
2010-10-21,2.412595364,2.021822876,0.178112968,0,24.4,
2010-10-22,2.387110202,2.024654561,0.175281283,0.254,25.0,
2010-10-23,2.372951779,1.990674344,0.175564451,1.27,25.6,
2010-10-24,2.367288409,1.959525812,0.167069397,0,25.0,
2010-10-25,2.36162504,1.931208965,0.148946615,0,26.1,
2010-10-26,2.35596167,1.908555488,0.130257496,0,22.2,
2010-10-27,2.347466616,1.888733695,0.114400062,0,22.2,
2010-10-28,2.341803247,1.854753479,0.098542628,0,19.7,
2010-10-29,2.338971562,1.798119785,0.085516878,0,15.0,
2010-10-30,2.321981454,1.775466307,0.090330742,0,15.6,
2010-10-31,2.3134864,1.775466307,0.0889149,0,21.4,
2010-11-01,2.307823031,1.769802938,0.073623802,0,23.1,
2010-11-02,2.304991346,1.741486091,0.084950541,5.08,16.7,
2010-11-03,2.296496292,1.69901082,0.085233709,0.508,13.6,
2010-11-04,2.299327976,1.670693973,0.084101036,0,15.8,
2010-11-05,2.293664607,1.636713757,0.078720835,0,13.1,
2010-11-06,2.276674499,1.614060279,0.077304992,0,12.5,
2010-11-07,2.268179445,1.580080063,0.074756476,0,14.7,
2010-11-08,2.262516075,1.571585009,0.077871329,0,17.5,
2010-11-09,2.259684391,1.551763216,0.077304992,0,18.9,
2010-11-10,2.248357652,1.5545949,0.071075286,0,20.8,
2010-11-11,2.242694282,1.548931531,0.069376275,0,22.2,
2010-11-12,2.242694282,1.548931531,0.063996074,11.684,20.6,
2010-11-13,2.242694282,1.514951315,0.061447558,0,13.3,
2010-11-14,2.228535859,1.497961206,0.0628634,0,12.8,
2010-11-15,2.220040805,1.497961206,0.05918221,0,14.4,
2010-11-16,2.211545751,1.480971098,0.050970325,0,14.4,
2010-11-17,2.205882381,1.461149305,0.045306955,0,17.2,
2010-11-18,2.203050697,1.421505719,0.04077626,0,12.5,
2010-11-19,2.186060588,1.398852242,0.039926754,0,11.9,
2010-11-20,2.177565534,1.387525503,0.041342597,0,17.8,
2010-11-21,2.177565534,1.376198764,0.042758439,0,24.4,
2010-11-22,2.171902165,1.364872025,0.039926754,0,25.0,
2010-11-23,2.163407111,1.359208656,0.036811901,0,24.2,
2010-11-24,2.157743741,1.342218548,0.036811901,0,25.8,
2010-11-25,2.163407111,1.313901701,0.035679227,0,16.7,
2010-11-26,2.154912057,1.288416539,0.028600015,0,8.6,
2010-11-27,2.129426894,1.260099692,0.029732689,0,9.2,
2010-11-28,2.129426894,1.2770898,0.033130711,0,13.9,
2010-11-29,2.12659521,1.282753169,0.031714869,0,21.9,
2010-11-30,2.12659521,1.231782845,0.022370309,0,10.3,
2010-12-01,2.112436786,1.197802628,0.021237635,0,9.4,
2010-12-02,2.106773417,1.169485781,0.022087141,0,12.8,
2010-12-03,2.098278363,1.163822412,0.023219815,0,16.7,
2010-12-04,2.092614993,1.163822412,0.057483199,0,19.2,
2010-12-05,2.092614993,1.166654096,0.079287172,0,9.2,
2010-12-06,2.0727932,1.127010511,0.079853509,0,7.8,
2010-12-07,2.067129831,1.107188718,0.081269351,0,8.1,
2010-12-08,2.064298146,1.121347141,0.081269351,0,9.4,
2010-12-09,2.067129831,1.076040186,0.084667373,0,10.0,
2010-12-10,2.086951624,1.019406492,0.084101036,0,15.3,
2010-12-11,2.058634777,1.047723339,0.078154498,0,16.1,
2010-12-12,2.067129831,1.016574807,0.067110927,0,8.1,
2010-12-13,2.050139723,0.98825796,0.080136677,0,7.8,
2010-12-14,2.024654561,0.906139104,0.099108965,0,12.8,
2010-12-15,2.018991191,0.906139104,0.107604019,0,19.4,
2010-12-16,2.010496137,0.976931222,0.113267388,0,12.5,
2010-12-17,1.993506029,0.959941113,0.121762442,0,8.3,
2010-12-18,1.98217929,0.951446059,0.132806012,0,7.8,
2010-12-19,1.968020867,0.954277744,0.141867403,0,10.3,
2010-12-20,1.959525812,0.877822257,0.142716909,0,18.3,
2010-12-21,1.948199074,0.84950541,0.137903045,0,20.6,
2010-12-22,1.93404065,0.821188563,0.127425812,0,14.7,
2010-12-23,1.928377281,0.920297528,0.120629768,0,14.7,
2010-12-24,1.917050542,0.877822257,0.116382241,13.716,12.2,
2010-12-25,1.928377281,0.84950541,0.109019861,0,4.4,
2010-12-26,1.911387173,0.821188563,0.105338671,0,4.4,
2010-12-27,1.894397064,0.821188563,0.104772334,0,6.9,
2010-12-28,1.874575271,0.891980681,0.112134714,3.048,13.1,
2010-12-29,1.866080217,0.821188563,0.118930757,3.302,17.8,
2010-12-30,1.863248533,0.84950541,0.119497094,0,18.6,
2010-12-31,1.846258424,0.792871716,0.115532736,0,15.0,
2011-01-01,1.832100001,0.792871716,0.107887187,0,8.9,
2011-01-02,1.820773262,0.792871716,0.095427774,0,6.1,
2011-01-03,1.809446523,0.764554869,0.09061391,0,9.2,
2011-01-04,1.798119785,0.826851932,0.087215889,1.524,11.7,
2011-01-05,1.786793046,0.764554869,0.09627728,0,15.0,
2011-01-06,1.775466307,0.764554869,0.095427774,0,11.7,
2011-01-07,1.761307883,0.792871716,0.101374312,0,14.7,
2011-01-08,1.744317775,0.792871716,0.097976291,0,12.8,
2011-01-09,1.803783154,0.934455951,0.118081252,41.91,7.2,
2011-01-10,1.832100001,0.991089645,0.097126785,0,3.6,
2011-01-11,1.809446523,0.931624266,0.080419845,0,2.5,
2011-01-12,1.781129676,0.89764405,0.077871329,0,1.1,
2011-01-13,1.764139568,0.891980681,0.067960433,0,2.2,
2011-01-14,1.74714946,0.889148996,0.061447558,0.508,5.6,
2011-01-15,1.74714946,0.900475735,0.071641623,23.114,8.6,
2011-01-16,1.803783154,0.996753014,0.091746584,7.112,9.4,
2011-01-17,1.826436632,1.016574807,0.078437666,0,13.9,
2011-01-18,1.815109893,1.008079753,0.070508949,0,13.3,
2011-01-19,1.7952881,0.974099537,0.074190139,0,11.7,
2011-01-20,1.7952881,0.937287636,0.075322813,0,7.8,
2011-01-21,1.78962473,0.900475735,0.077304992,0,3.3,
2011-01-22,1.764139568,0.855168779,0.067394096,0,8.6,
2011-01-23,1.730159352,0.843842041,0.067110927,0,7.5,
2011-01-24,1.727327667,0.841010356,0.069942612,0,9.4,
2011-01-25,1.710337559,0.821188563,0.073340634,0,9.7,
2011-01-26,1.684852397,0.80136677,0.076455487,0,8.9,
2011-01-27,1.659367234,0.80136677,0.069942612,0,12.2,
2011-01-28,1.645208811,0.812693509,0.062297063,0,14.2,
2011-01-29,1.636713757,0.790040031,0.058615873,0,16.4,
2011-01-30,1.628218703,0.756059815,0.052386167,0,20.0,
2011-01-31,1.614060279,0.750396446,0.058615873,0,17.8,
2011-02-01,1.631050387,0.730574653,0.061730726,2.794,5.8,
2011-02-02,1.631050387,0.696594436,0.05550102,0,-5.8,
2011-02-03,1.619723648,0.690931067,0.062013895,0,-4.4,
2011-02-04,1.605565225,0.702257806,0.057200031,2.54,-0.6,
2011-02-05,1.585743432,0.707921175,0.05550102,0,7.5,
2011-02-06,1.563089954,0.71075286,0.048988145,0,14.2,
2011-02-07,1.548931531,0.693762752,0.045590124,0,8.9,
2011-02-08,1.543268162,0.693762752,0.054368346,0,9.7,
2011-02-09,1.540436477,0.682436013,0.050120819,5.08,1.9,
2011-02-10,1.529109738,0.659782535,0.051253493,0,0.0,
2011-02-11,1.517782999,0.65695085,0.050403988,0,4.4,
2011-02-12,1.500792891,0.648455796,0.046722798,0,8.9,
2011-02-13,1.486634468,0.651287481,0.053235672,0,12.5,
2011-02-14,1.466812675,0.639960742,0.05550102,0,16.7,
2011-02-15,1.446990882,0.637129058,0.052102998,0,20.6,
2011-02-16,1.441327512,0.625802319,0.060881221,0,20.3,
2011-02-17,1.432832458,0.639960742,0.058049536,0,21.9,
2011-02-18,1.424337404,0.648455796,0.053518841,0,21.9,
2011-02-19,1.410178981,0.642792427,0.057483199,0,19.7,
2011-02-20,1.393188872,0.659782535,0.064562411,0,22.5,
2011-02-21,1.376198764,0.665445905,0.077871329,0,21.7,
2011-02-22,1.370535395,0.659782535,0.081835688,0,14.7,
2011-02-23,1.37336708,0.648455796,0.053235672,0,19.7,
2011-02-24,1.356376971,0.648455796,0.062297063,1.524,23.6,
2011-02-25,1.339386863,0.637129058,0.061447558,0,13.9,
2011-02-26,1.330891809,0.634297373,0.07220796,0,16.1,
2011-02-27,1.316733386,0.654119166,0.083534699,0.254,24.2,
2011-02-28,1.31956507,0.631465688,0.065978254,0,18.1,
2011-03-01,1.322396755,0.608812211,0.063146569,0,14.4,
2011-03-02,1.311070016,0.605980526,0.058899042,0,15.6,
2011-03-03,1.31956507,0.611643895,0.067110927,0,16.9,
2011-03-04,1.308238331,0.620138949,0.066827759,0,19.4,
2011-03-05,1.311070016,0.611643895,0.057483199,1.27,12.8,
2011-03-06,1.308238331,0.588990418,0.056633694,0,11.1,
2011-03-07,1.291248223,0.600317156,0.056633694,0,16.9,
2011-03-08,1.279921484,0.61447558,0.057200031,0.508,24.2,
2011-03-09,1.279921484,0.591822102,0.119497094,0,15.8,
2011-03-10,1.279921484,0.546515147,0.166219892,0,14.7,
2011-03-11,1.254436322,0.540851778,0.150362458,0,15.8,
2011-03-12,1.234614529,0.549346832,0.090047573,0,20.8,
2011-03-13,1.231782845,0.555010201,0.084384204,0,20.8,
2011-03-14,1.234614529,0.555010201,0.090330742,0.254,16.9,
2011-03-15,1.240277899,0.549346832,0.113833725,0,15.6,
2011-03-16,1.214792736,0.555010201,0.098825796,0,21.1,
2011-03-17,1.22328779,0.557841886,0.087499057,0,24.2,
2011-03-18,1.234614529,0.557841886,0.076455487,0,25.3,
2011-03-19,1.22895116,0.552178517,0.073057465,0,24.2,
2011-03-20,1.200634313,0.552178517,0.067677264,0,22.8,
2011-03-21,1.206297682,0.557841886,0.071924791,0,24.2,
2011-03-22,1.209129367,0.563505255,0.076738655,0,23.6,
2011-03-23,1.203465998,0.563505255,0.093445595,0,25.3,
2011-03-24,1.200634313,0.538020093,0.106754513,0,23.6,
2011-03-25,1.206297682,0.538020093,0.09995847,0,24.7,
2011-03-26,1.189307574,0.549346832,0.06654459,0,25.6,
2011-03-27,1.194970943,0.563505255,0.080703014,0,16.9,
2011-03-28,1.169485781,0.546515147,0.082118856,0,14.2,
2011-03-29,1.166654096,0.540851778,0.080703014,0.254,16.7,
2011-03-30,1.186475889,0.512534931,0.090330742,0,14.4,
2011-03-31,1.200634313,0.501208192,0.08693272,0,16.9,
2011-04-01,1.209129367,0.506871561,0.095144606,0,24.7,
2011-04-02,1.192139259,0.501208192,0.057483199,0,22.2,
2011-04-03,1.194970943,0.495544823,0.043041607,0,25.3,
2011-04-04,1.200634313,0.489881453,0.052669335,0.508,17.2,
2011-04-05,1.189307574,0.461564606,0.063429737,0,15.3,
2011-04-06,1.189307574,0.47005966,0.062297063,0,21.1,
2011-04-07,1.197802628,0.467227976,0.060598053,0,23.6,
2011-04-08,1.206297682,0.467227976,0.059465379,0,28.1,
2011-04-09,1.175149151,0.461564606,0.042475271,0,27.5,
2011-04-10,1.192139259,0.455901237,0.039926754,0,27.8,
2011-04-11,1.175149151,0.450237867,0.037661407,6.35,21.4,
2011-04-12,1.129842195,0.438911129,0.047005966,0,20.8,
2011-04-13,1.115683772,0.438911129,0.057483199,0,21.1,
2011-04-14,1.118515457,0.450237867,0.047289134,0,26.1,
2011-04-15,1.110020402,0.444574498,0.045023787,0,22.5,
2011-04-16,1.095861979,0.438911129,0.042758439,0,18.1,
2011-04-17,1.095861979,0.455901237,0.056350526,0,20.6,
2011-04-18,1.08453524,0.461564606,0.067394096,0,28.3,
2011-04-19,1.078871871,0.450237867,0.038510912,0,28.3,
2011-04-20,1.067545132,0.447406183,0.028600015,0,28.1,
2011-04-21,1.064713447,0.438911129,0.038510912,0,28.3,
2011-04-22,1.081703555,0.436079444,0.037378238,0,28.6,
2011-04-23,1.04205997,0.42758439,0.041625765,0,28.9,
2011-04-24,1.059050078,0.430416074,0.043324776,0,28.1,
2011-04-25,1.056218393,0.433247759,0.04077626,0,28.3,
2011-04-26,1.027901546,0.430416074,0.047289134,0,29.4,
2011-04-27,1.013743123,0.447406183,0.055784189,0,24.4,
2011-04-28,1.0363966,0.447406183,0.044740618,0,20.0,
2011-04-29,1.033564916,0.450237867,0.032281206,0,23.3,
2011-04-30,1.005248069,0.453069552,0.045306955,0,27.8,
2011-05-01,1.019406492,0.453069552,0.042758439,0,22.5,
2011-05-02,1.027901546,0.42758439,0.022653478,0.762,11.1,
2011-05-03,0.996753014,0.42192102,0.024352488,0,16.4,
2011-05-04,0.957109429,0.419089336,0.028316847,0,18.1,
2011-05-05,0.954277744,0.419089336,0.034263385,0,21.4,
2011-05-06,0.974099537,0.419089336,0.035679227,0,24.2,
2011-05-07,0.94578269,0.42758439,0.047572303,0,26.9,
2011-05-08,0.94011932,0.436079444,0.055217852,0,29.7,
2011-05-09,0.968436167,0.438911129,0.088631731,0,30.3,
2011-05-10,0.931624266,0.436079444,0.079287172,0.508,29.4,
2011-05-11,0.920297528,0.433247759,0.070792118,0,27.5,
2011-05-12,0.991089645,0.436079444,0.05550102,75.184,21.4,
2011-05-13,1.002416384,0.433247759,0.045023787,0,23.9,
2011-05-14,0.957109429,0.42758439,0.032564374,0,21.7,
2011-05-15,0.94578269,0.42758439,0.023786151,0,19.7,
2011-05-16,0.931624266,0.419089336,0.020954467,0,24.4,
2011-05-17,0.928792582,0.419089336,0.018972287,0,23.9,
2011-05-18,0.908970789,0.416257651,0.043324776,0,25.6,
2011-05-19,0.911802473,0.413425966,0.073057465,1.016,25.0,
2011-05-20,0.903307419,0.416257651,0.062013895,15.24,26.1,
2011-05-21,0.911802473,0.424752705,0.062013895,0,25.0,
2011-05-22,0.923129212,0.404930912,0.044740618,0,29.4,
2011-05-23,0.917465843,0.402099227,0.035396059,0,29.2,
2011-05-24,0.880653942,0.402099227,0.033980216,0,30.0,
2011-05-25,0.877822257,0.393604173,0.033697048,0,31.4,
2011-05-26,0.894812365,0.387940804,0.028600015,0,26.7,
2011-05-27,0.860832149,0.387940804,0.026617836,0,30.0,
2011-05-28,0.841010356,0.385109119,0.022087141,0,30.8,
2011-05-29,0.874990572,0.359623957,0.021520804,0,30.0,
2011-05-30,0.855168779,0.359623957,0.017556445,0,30.3,
2011-05-31,0.866495518,0.376614065,0.015574266,0,31.1,
